ITP Panorama apm2000   Version Aug 24 2022 - Unix
source_name	source_type	error_number	error_text	source_line_count	source_file_name	source_file_type	date 
BNK1DCS	cbl	E-EMSG10010	Error: Variable not in symbol table: DOBYYO	1972	BNK1DCS	cbl	Tue Sep 19 16:39:58 2023
BNK1DCS	cbl	E-EMSG10010	Error: Variable not in symbol table: CREDSCO	1975	BNK1DCS	cbl	Tue Sep 19 16:39:58 2023
BNK1DCS	cbl	E-EMSG10010	Error: Variable not in symbol table: SCRDTDDO	1978	BNK1DCS	cbl	Tue Sep 19 16:39:58 2023
BNK1DCS	cbl	E-EMSG10010	Error: Variable not in symbol table: SCRDTMMO	1979	BNK1DCS	cbl	Tue Sep 19 16:39:58 2023
BNK1DCS	cbl	E-EMSG10010	Error: Variable not in symbol table: SCRDTYYO	1980	BNK1DCS	cbl	Tue Sep 19 16:39:58 2023
BNK1DCS	cbl	E-EMSG10010	Error: Variable not in symbol table: CUSTNO2C	1996	BNK1DCS	cbl	Tue Sep 19 16:39:58 2023
BNK1DCS	cbl	E-EMSG10010	Error: Variable not in symbol table: CUSTNO2A	1997	BNK1DCS	cbl	Tue Sep 19 16:39:58 2023
BNK1DCS	cbl	E-EMSG10010	Error: Variable not in symbol table: CUSTNAMC	1999	BNK1DCS	cbl	Tue Sep 19 16:39:58 2023
BNK1DCS	cbl	E-EMSG10010	Error: Variable not in symbol table: CUSTNAMA	2000	BNK1DCS	cbl	Tue Sep 19 16:39:58 2023
BNK1DCS	cbl	E-EMSG10010	Error: Variable not in symbol table: CUSTNAMH	2001	BNK1DCS	cbl	Tue Sep 19 16:39:58 2023
BNK1DCS	cbl	E-EMSG10010	Error: Variable not in symbol table: CUSTNOL	2006	BNK1DCS	cbl	Tue Sep 19 16:39:58 2023
BNK1DCS	cbl	E-EMSG10010	Error: Variable not in symbol table: CUSTAD1C	2009	BNK1DCS	cbl	Tue Sep 19 16:39:58 2023
BNK1DCS	cbl	E-EMSG10010	Error: Variable not in symbol table: CUSTAD1A	2010	BNK1DCS	cbl	Tue Sep 19 16:39:58 2023
BNK1DCS	cbl	E-EMSG10010	Error: Variable not in symbol table: CUSTAD1H	2011	BNK1DCS	cbl	Tue Sep 19 16:39:58 2023
BNK1DCS	cbl	E-EMSG10010	Error: Variable not in symbol table: CUSTAD2C	2014	BNK1DCS	cbl	Tue Sep 19 16:39:58 2023
BNK1DCS	cbl	E-EMSG10010	Error: Variable not in symbol table: CUSTAD2A	2015	BNK1DCS	cbl	Tue Sep 19 16:39:58 2023
BNK1DCS	cbl	E-EMSG10010	Error: Variable not in symbol table: CUSTAD2H	2016	BNK1DCS	cbl	Tue Sep 19 16:39:58 2023
BNK1DCS	cbl	E-EMSG10010	Error: Variable not in symbol table: CUSTAD3C	2019	BNK1DCS	cbl	Tue Sep 19 16:39:58 2023
BNK1DCS	cbl	E-EMSG10010	Error: Variable not in symbol table: CUSTAD3A	2020	BNK1DCS	cbl	Tue Sep 19 16:39:58 2023
BNK1DCS	cbl	E-EMSG10010	Error: Variable not in symbol table: CUSTAD3H	2021	BNK1DCS	cbl	Tue Sep 19 16:39:58 2023
BNK1DCS	cbl	E-EMSG10010	Error: Variable not in symbol table: CUSTNOA	2027	BNK1DCS	cbl	Tue Sep 19 16:39:58 2023
BNK1DCS	cbl	E-EMSG10010	Error: Variable not in symbol table: CUSTNOC	2033	BNK1DCS	cbl	Tue Sep 19 16:39:58 2023
BNK1DCS	cbl	E-EMSG10010	Error: Variable not in symbol table: DFHUNDLN	2034	BNK1DCS	cbl	Tue Sep 19 16:39:58 2023
BNK1DCS	cbl	E-EMSG10010	Error: Variable not in symbol table: CUSTNOH	2034	BNK1DCS	cbl	Tue Sep 19 16:39:58 2023
BNK1DCS	cbl	E-EMSG10010	Error: Variable not in symbol table: COMM-CUSTNO	2035	BNK1DCS	cbl	Tue Sep 19 16:39:58 2023
BNK1DCS	cbl	E-EMSG10010	Error: Variable not in symbol table: CUSTNOO	2035	BNK1DCS	cbl	Tue Sep 19 16:39:58 2023
BNK1DCS	cbl	E-EMSG10010	Error: Variable not in symbol table: CUSTNO2O	2035	BNK1DCS	cbl	Tue Sep 19 16:39:58 2023
BNK1DCS	cbl	S-EMSG220	Error: File could not be opened: BNK1DCM.CPY	66	BNK1DCS	cbl	Tue Sep 19 16:39:58 2023
BNK1DCS	cbl	S-EMSG220	Error: File could not be opened: INQCUST.CPY	115	BNK1DCS	cbl	Tue Sep 19 16:39:58 2023
BNK1DCS	cbl	S-EMSG220	Error: File could not be opened: DELCUS.CPY	118	BNK1DCS	cbl	Tue Sep 19 16:39:58 2023
BNK1DCS	cbl	S-EMSG220	Error: File could not be opened: UPDCUST.CPY	121	BNK1DCS	cbl	Tue Sep 19 16:39:58 2023
BNK1DCS	cbl	S-EMSG220	Error: File could not be opened: ABNDINFO.CPY	169	BNK1DCS	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl			0	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl			31	DEFVAR.CPY	BNKMENU	Tue Sep 19 16:39:58 2023
BNKMENU	cbl			68	BNK1MAI.CPY	BNKMENU	Tue Sep 19 16:39:58 2023
BNKMENU	cbl			70	DFHAID.CPY	BNKMENU	Tue Sep 19 16:39:58 2023
BNKMENU	cbl			99	ABNDINFO.CPY	BNKMENU	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: EIBCALEN	116	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: BNK1MEO	117	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: ACTIONL	118	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: EIBAID	125	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: EIBAID	131	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: EIBAID	141	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: EIBAID	152	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: BNK1MEO	159	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: MESSAGEO	160	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: ACTIONL	161	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: DFHRESP	178	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: EIBRESP	186	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-RESPCODE	186	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: EIBRESP2	187	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-RESP2CODE	187	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-APPLID	191	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: EIBTASKN	194	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-TASKNO-KEY	194	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: EIBTRNID	195	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-TRANID	195	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-DATE	199	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-TIME	208	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-UTIME-KEY	208	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-CODE	209	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-PROGRAM	211	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-SQLCODE	214	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-RESPCODE	219	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-RESP2CODE	221	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-FREEFORM	225	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: BNK1MEI	277	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: DFHRESP	282	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: DFHRESP	284	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: BNK1MEO	285	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: ACTIONL	286	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: EIBRESP	298	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-RESPCODE	298	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: EIBRESP2	299	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-RESP2CODE	299	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-APPLID	303	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: EIBTASKN	306	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-TASKNO-KEY	306	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: EIBTRNID	307	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-TRANID	307	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-DATE	311	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-TIME	320	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-UTIME-KEY	320	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-CODE	321	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-PROGRAM	323	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-SQLCODE	326	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-RESPCODE	331	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-RESP2CODE	333	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-FREEFORM	337	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: ACTIONI	360	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: ACTIONI	360	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: ACTIONI	361	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: ACTIONI	361	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: ACTIONI	362	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: ACTIONI	362	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: ACTIONI	363	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: ACTIONI	363	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: MESSAGEO	365	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: MESSAGEO	367	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: ACTIONI	370	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: ACTIONI	386	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: DFHRESP	394	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: EIBRESP	402	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-RESPCODE	402	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: EIBRESP2	403	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-RESP2CODE	403	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-APPLID	407	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: EIBTASKN	410	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-TASKNO-KEY	410	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: EIBTRNID	411	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-TRANID	411	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-DATE	415	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-TIME	424	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-UTIME-KEY	424	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-CODE	425	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-PROGRAM	427	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-SQLCODE	430	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-RESPCODE	435	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-RESP2CODE	437	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-FREEFORM	441	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: ACTIONI	458	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: DFHRESP	466	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: EIBRESP	474	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-RESPCODE	474	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: EIBRESP2	475	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-RESP2CODE	475	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-APPLID	479	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: EIBTASKN	482	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-TASKNO-KEY	482	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: EIBTRNID	483	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-TRANID	483	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-DATE	487	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-TIME	496	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-UTIME-KEY	496	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-CODE	497	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-PROGRAM	499	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-SQLCODE	502	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-RESPCODE	507	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-RESP2CODE	509	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-FREEFORM	513	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: ACTIONI	531	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: DFHRESP	539	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: EIBRESP	547	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-RESPCODE	547	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: EIBRESP2	548	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-RESP2CODE	548	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-APPLID	552	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: EIBTASKN	555	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-TASKNO-KEY	555	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: EIBTRNID	556	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-TRANID	556	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-DATE	560	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-TIME	569	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-UTIME-KEY	569	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-CODE	570	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-PROGRAM	572	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-SQLCODE	575	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-RESPCODE	580	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-RESP2CODE	582	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-FREEFORM	586	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: ACTIONI	604	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: DFHRESP	612	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: EIBRESP	620	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-RESPCODE	620	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: EIBRESP2	621	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-RESP2CODE	621	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-APPLID	625	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: EIBTASKN	628	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-TASKNO-KEY	628	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: EIBTRNID	629	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-TRANID	629	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-DATE	633	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-TIME	642	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-UTIME-KEY	642	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-CODE	643	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-PROGRAM	645	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-SQLCODE	648	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-RESPCODE	653	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-RESP2CODE	655	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-FREEFORM	659	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: ACTIONI	677	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: DFHRESP	685	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: EIBRESP	693	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-RESPCODE	693	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: EIBRESP2	694	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-RESP2CODE	694	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-APPLID	698	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: EIBTASKN	701	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-TASKNO-KEY	701	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: EIBTRNID	702	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
BNKMENU	cbl	E-EMSG10010	Error: Variable not in symbol table: ABND-TRANID	702	BNKMENU	cbl	Tue Sep 19 16:39:58 2023
